,brand,sku,listingPartNum,match,asin,salesRankId,salesRank,boxV,cost,isBBW,marketPrice,fees,netProfit,margin
981,Master Lock,411MKW400RED2KEY,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,12.41,True,24.22,11.23,0.58,2.39
982,Master Lock,411MKW400TEAL,,,,,,,11.46,True,,,,
983,Master Lock,411MKW400YLW,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,11.46,True,24.22,11.23,1.53,6.32
984,Master Lock,411MKW417BLU,6400EURLJENT,False,B098XLJ932,sports_display_on_website,178042,44.38 inches,11.46,True,188.46,35.37,141.63,75.15
985,Master Lock,411MKW417GRN,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,11.46,True,24.22,11.23,1.53,6.32
986,Master Lock,411MKW417ORJ,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,11.46,True,24.22,11.23,1.53,6.32
987,Master Lock,411MKW417RED,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,11.46,True,24.22,11.23,1.53,6.32
988,Master Lock,411MKW417YLW,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,11.46,True,24.22,11.23,1.53,6.32
989,Master Lock,411ORJ,411ORJ,True,B01LXRKN2X,home_improvement_display_on_website,1351545,7.7 inches,8.99,True,20.44,8.45,3.0,14.68
990,Master Lock,411PRP,,Not Listed,B00O9548M8,No Rank,No Rank,,8.99,True,28.0,no offers,no offers,no offers
991,Master Lock,411RED,411RED,True,B001925NAA,home_improvement_display_on_website,924860,5.04 inches,8.99,True,23.25,8.09,6.17,26.54
992,Master Lock,411RED2KEY,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,9.94,True,24.22,11.23,3.05,12.59
993,Master Lock,411REDLZ1,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,100365,,10.01,False,no offers,no offers,no offers,no offers
994,Master Lock,411TEAL,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,8.99,True,24.22,11.23,4.0,16.52
995,Master Lock,411YLW,411YLW,True,B08CZXGYVZ,home_improvement_display_on_website,2109209,,8.99,True,459.9,no offers,no offers,no offers
996,Master Lock,411YLWLZ1,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,100365,,10.01,False,no offers,no offers,no offers,no offers
997,Master Lock,411YLWLZ2,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,100365,,11.04,False,no offers,no offers,no offers,no offers
998,Master Lock,4120KA,120Q,False,B00004Y8CQ,home_improvement_display_on_website,16189,8.91 inches,2.71,True,14.61,6.79,5.11,34.98
999,Master Lock,4130KA,4130KA-243,False,B00DVLD782,home_improvement_display_on_website,739625,2.16 inches,3.66,True,13.97,7.26,3.05,21.83
1000,Master Lock,4130KALF,MLS3KALF,False,B000H5O56I,home_improvement_display_on_website,99760,11.57 inches,5.29,True,15.6,7.88,2.43,15.58
1001,Master Lock,4140KA,FBA_4140KA-3231,False,B00DVLDB1U,home_improvement_display_on_website,634350,2.41 inches,4.64,True,18.1,7.32,6.14,33.92
1002,Master Lock,4140KALH,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,558571,18.75 inches,6.74,True,18.65,8.18,3.73,20.0
1003,Master Lock,4140LH,570DLHPF,False,B000CSIAAM,home_improvement_display_on_website,375179,17.57 inches,5.98,False,14.06,7.49,0.59,4.2
1004,Master Lock,414MKW7000BLK,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,10.38,True,24.22,11.23,2.61,10.78
1005,Master Lock,4150KA,4150KA,True,B001VXWWOW,No Rank,No Rank,1000 inches,6.57,True,18.98,17.52,-5.11,-26.92
1006,Master Lock,4150KALJ,150D,False,B00004SQL8,home_improvement_display_on_website,83981,10.91 inches,8.11,True,10.13,6.12,-4.1,-40.47
1007,Master Lock,4150LJ,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,7.34,True,24.22,11.23,5.65,23.33
1008,Master Lock,420D,4901DLH,False,B082TG3B32,home_improvement_display_on_website,467934,41.26 inches,3.35,True,208.09,37.37,167.37,80.43
1009,Master Lock,427AST,427AST,True,B0025QEJZO,home_improvement_display_on_website,316325,45.36 inches,41.99,True,102.39,22.96,37.44,36.57
1010,Master Lock,427BLU,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,7.0,True,24.22,11.23,5.99,24.73
1011,Master Lock,4400EC,4400EC,True,B0CB9C38QG,home_improvement_display_on_website,73847,59.08 inches,77.11,True,99.99,20.65,2.23,2.23
1012,Master Lock,4401LHEC,4401LHEC,True,B0CB9DXDKB,home_improvement_display_on_website,73847,61.41 inches,89.3,True,120.76,24.27,7.19,5.95
1013,Master Lock,443KA,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,8.08,True,24.22,11.23,4.91,20.27
1014,Master Lock,443KALE,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,8.25,True,24.22,11.23,4.74,19.57
1015,Master Lock,443LE,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,7.7,True,24.22,11.23,5.29,21.84
1016,Master Lock,453L,453L,True,B001922CIG,biss_display_on_website,201527,59.89 inches,17.91,True,26.75,9.39,-0.55,-2.06
1017,Master Lock,453XL,453XL,True,B0045Y0MY6,biss_display_on_website,201527,110.68 inches,20.13,True,31.85,10.83,0.89,2.79
1018,Master Lock,4680DBLK,4680DBLK,True,B000669482,fashion_display_on_website,53989,18.92 inches,8.3,True,9.97,5.59,-3.92,-39.32
1019,Master Lock,4680DBLKHC,6231NKA-4,False,B004MJK6JU,home_improvement_display_on_website,127739,157.01 inches,8.3,True,114.78,26.85,79.63,69.38
1020,Master Lock,4680DNKL,4680DNKL,True,B00066948C,home_improvement_display_on_website,350071,13.97 inches,8.3,True,10.28,5.96,-3.98,-38.72
1021,Master Lock,4681TBLK,4681TBLK,True,B0009V1WQG,fashion_display_on_website,387364,13.31 inches,8.46,True,12.75,7.07,-2.78,-21.8
1022,Master Lock,4681TBLKHC,1175DLH,False,B0050BS01A,home_improvement_display_on_website,309201,24.58 inches,8.46,True,32.43,10.91,13.06,40.27
1023,Master Lock,4683Q,4683Q,True,B000HWPJRU,fashion_display_on_website,18334,12.79 inches,10.51,True,14.99,6.85,-2.37,-15.81
1024,Master Lock,4684T,4684T,True,B000HX0K64,fashion_display_on_website,468974,18.4 inches,12.62,True,16.58,7.65,-3.69,-22.26
1025,Master Lock,4688D,4688DBLK,False,B003P0WM12,fashion_display_on_website,5208,12.51 inches,6.04,True,13.05,6.38,0.63,4.83
1026,Master Lock,4688DBLK,4688DBLK,True,B003P0WM12,fashion_display_on_website,5208,12.51 inches,6.04,True,13.05,6.38,0.63,4.83
1027,Master Lock,4688DBLU,4688DBLU,True,B005KPSFRK,fashion_display_on_website,508261,66.08 inches,6.04,True,36.4,11.0,19.36,53.19
1028,Master Lock,4688DRED,4688DRED,True,B0727KTC6S,fashion_display_on_website,3073892,67.39 inches,6.04,True,64.71,15.25,43.42,67.1
1029,Master Lock,4688DSLV,4688DSLV,True,B071H4MCB6,home_improvement_display_on_website,397199,64.22 inches,6.04,True,26.8,9.56,11.2,41.79
1030,Master Lock,4688T,4688T,True,B07K7XJBV8,home_improvement_display_on_website,15019,14.2 inches,11.02,True,14.67,6.8,-3.15,-21.47
1031,Master Lock,4689Q,4689Q,True,B000WO851U,home_improvement_display_on_website,17844,19.48 inches,12.71,True,17.98,8.08,-2.81,-15.63
1032,Master Lock,4689T,4689T,True,B000WO2MJG,home_improvement_display_on_website,17844,12.62 inches,6.67,True,10.49,6.95,-3.13,-29.84
1033,Master Lock,468L,468L,True,B003X5OFKK,biss_display_on_website,394368,238.75 inches,18.46,True,26.75,10.2,-1.91,-7.14
1034,Master Lock,4691DWD,4691DWD,True,B003CYM0TU,home_improvement_display_on_website,345211,16.46 inches,8.47,True,13.97,7.26,-1.76,-12.6
1035,Master Lock,4692D,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,8.47,True,24.22,11.23,4.52,18.66
1036,Master Lock,4693D,4693D,True,B09GK8HPDG,No Rank,No Rank,,8.47,True,243.4,no offers,no offers,no offers
1037,Master Lock,4696D,4696D,True,B01BH5CVV2,fashion_display_on_website,35722,15.06 inches,8.77,True,16.6,7.09,0.74,4.46
1038,Master Lock,4696T,4696T,True,B01BH5CVJO,fashion_display_on_website,35722,27.0 inches,16.79,True,22.99,8.23,-2.03,-8.83
1039,Master Lock,4697D,4697D,True,B01BH5CVUS,fashion_display_on_website,167931,21.12 inches,8.31,True,11.99,6.96,-3.28,-27.36
1040,Master Lock,4901DLHHC,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,100365,,93.18,False,no offers,no offers,no offers,no offers
1041,Master Lock,491B,491B,True,B01DWE0EOW,biss_display_on_website,65386,19.37 inches,6.7,True,14.12,6.85,0.57,4.04
1042,Master Lock,493B,493B,True,B07JNMQGRF,home_improvement_display_on_website,361441,100.12 inches,5.14,True,48.23,13.28,29.81,61.81
1043,Master Lock,496B,496B,True,B001925P6W,biss_display_on_website,23534,10.63 inches,5.6,True,11.02,6.81,-1.39,-12.61
1044,Master Lock,497A,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,10.86,True,24.22,11.23,2.13,8.79
1045,Master Lock,497ABLC,497ABLC,True,B001920B8O,biss_display_on_website,16769,36.52 inches,10.86,True,16.51,7.86,-2.21,-13.39
1046,Master Lock,497AD,497AD,True,B081THSNDW,No Rank,No Rank,5.39 inches,11.28,False,74.31,16.119999999999997,46.91,63.13
1047,Master Lock,497AX,497AX,True,B000FD55IE,biss_display_on_website,16769,34.89 inches,10.86,True,21.89,8.66,2.37,10.83
1048,Master Lock,497LZHLEN,,,,,,,10.86,True,,,,
1049,Master Lock,498A,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,44.25,True,24.22,11.23,-31.26,-129.07
1050,Master Lock,498AALTAGLZ1,M1XKADCCSEN,False,B000WEPG2Q,home_improvement_display_on_website,38255,32.4 inches,45.43,True,7.0,5.52,-43.95,-627.86
1051,Master Lock,498AALTAGLZ1WLOCK,M1XKADCCSEN,False,B000WEPG2Q,home_improvement_display_on_website,38255,32.4 inches,56.49,True,7.0,5.52,-55.01,-785.86
1052,Master Lock,498AALTAGNAVRFLZ1,40KA-4,False,B006X0QKD2,home_improvement_display_on_website,125259,159.46 inches,82.3,True,59.32,16.79,-39.77,-67.04
1053,Master Lock,498ATAGLZ1,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,196308,16.71 inches,45.43,True,35.66,12.05,-21.82,-61.19
1054,Master Lock,498ATAGLZ1WLOCK,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,56.49,True,24.22,11.23,-43.5,-179.6
1055,Master Lock,498AWLOCK,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,55.32,True,24.22,11.23,-42.33,-174.77
1056,Master Lock,499PR,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,11.41,True,24.22,11.23,1.58,6.52
1057,Master Lock,4KA,4KA-37937,False,B00ABN5EEI,automotive_display_on_website,1185624,,8.29,True,86.16,no offers,no offers,no offers
1058,Master Lock,4KAB,A1305KABRN 27676,False,B086SYDS52,No Rank,No Rank,,9.55,True,29.59,no offers,no offers,no offers
1059,Master Lock,4KALH,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,9.74,True,24.22,11.23,3.25,13.42
1060,Master Lock,4LH,4LH,True,B0847M1585,No Rank,No Rank,,9.19,True,470.0,no offers,no offers,no offers
1061,Master Lock,500D,500D,True,B00004Y8DE,home_improvement_display_on_website,322552,19.03 inches,2.88,True,7.72,5.47,-0.63,-8.16
1062,Master Lock,500DCHPT,646D,False,B000FKEZ3S,home_improvement_display_on_website,6710,9.31 inches,2.88,True,7.23,5.17,-0.82,-11.34
1063,Master Lock,500KA,500KA,True,B000YAH248,No Rank,No Rank,5.5 inches,3.32,True,9.99,5.81,0.86,8.61
1064,Master Lock,500KABRK,MLS500KABRK,False,B002YHKHBO,home_improvement_display_on_website,110160,80.07 inches,3.99,True,73.87,20.55,49.33,66.78
1065,Master Lock,500KABRKLH,500KABRKLH,True,B00E2XFGCS,home_improvement_display_on_website,562256,128 inches,5.63,True,25.16,10.91,8.62,34.26
1066,Master Lock,503RED,503RED,True,B001922BNW,home_improvement_display_on_website,778784,412.17 inches,45.54,True,78.5,20.93,12.03,15.32
1067,Master Lock,503YLW,503YLW,True,B08D6VDL6D,No Rank,No Rank,,49.42,True,204.15,no offers,no offers,no offers
1068,Master Lock,506D,506D,True,B07SHF35VJ,No Rank,No Rank,,11.98,True,220.09,no offers,no offers,no offers
1069,Master Lock,510D,510D,True,B00004SQL2,home_improvement_display_on_website,192920,21.38 inches,4.54,True,8.11,5.53,-1.96,-24.17
1070,Master Lock,5141KA,5KA A451,False,B000FKDCLO,home_improvement_display_on_website,95923,10.21 inches,8.18,True,18.95,8.89,1.88,9.92
1071,Master Lock,5142KAWWB2-52812,5KA A451,False,B000FKDCLO,home_improvement_display_on_website,95923,10.21 inches,8.8,True,18.95,8.89,1.26,6.65
1072,Master Lock,5143KA-6H387,5KA A451,False,B000FKDCLO,home_improvement_display_on_website,95923,10.21 inches,8.72,True,18.95,8.89,1.34,7.07
1073,Master Lock,5143KALH-6H387,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,558571,18.75 inches,10.82,True,18.65,8.18,-0.35,-1.88
1074,Master Lock,517D,517D,True,B00004SQL3,home_improvement_display_on_website,15531,32.03 inches,4.8,True,10.28,7.08,-1.6,-15.56
1075,Master Lock,517DHC,517-D,False,B00YW6KS9Q,home_improvement_display_on_website,1783117,31.56 inches,4.8,True,12.63,7.43,0.4,3.17
1076,Master Lock,527D,527D,True,B0002YP5U4,home_improvement_display_on_website,36955,33.85 inches,9.27,True,17.2,8.120000000000001,-0.19,-1.1
1077,Master Lock,532DPFSEN,5SSTHC,False,B01I3D3YUI,home_improvement_display_on_website,202107,41.61 inches,10.3,True,29.54,11.42,7.82,26.47
1078,Master Lock,5340-00-158-3805,576DLHPF,False,B000BDB4JW,home_improvement_display_on_website,131447,14.2 inches,10.38,True,17.08,8.1,-1.4,-8.2
1079,Master Lock,5340-00-158-3807,576DLHPF,False,B000BDB4JW,home_improvement_display_on_website,131447,14.2 inches,12.54,True,17.08,8.1,-3.56,-20.84
1080,Master Lock,5340-00-291-4204,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,1806.59,True,24.22,11.23,-1793.6,-7405.45
1081,Master Lock,5340-00-291-4207,40KA-4,False,B006X0QKD2,home_improvement_display_on_website,125259,159.46 inches,1083.52,True,59.32,16.79,-1040.99,-1754.87
1082,Master Lock,5340-00-291-4208,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,38255,31.5 inches,1217.48,True,24.22,11.23,-1204.49,-4973.12
1083,Master Lock,5340-00-291-4209,40KA-4,False,B006X0QKD2,home_improvement_display_on_website,125259,159.46 inches,724.09,True,59.32,16.79,-681.56,-1148.95
1084,Master Lock,5340-00-291-4210,40KA-4,False,B006X0QKD2,home_improvement_display_on_website,125259,159.46 inches,903.81,True,59.32,16.79,-861.28,-1451.92
1085,Master Lock,5340-00-291-4211,40KA-4,False,B006X0QKD2,home_improvement_display_on_website,125259,159.46 inches,364.66,True,59.32,16.79,-322.13,-543.04
1086,Master Lock,5340-00-291-4212,40KA-4,False,B006X0QKD2,home_improvement_display_on_website,125259,159.46 inches,545.64,True,59.32,16.79,-503.11,-848.13
1087,Master Lock,5340-00-291-4213,40KA-4,False,B006X0QKD2,home_improvement_display_on_website,125259,159.46 inches,95.08,True,59.32,16.79,-52.55,-88.59
1088,Master Lock,5340-00-291-4214,40KA-4,False,B006X0QKD2,home_improvement_display_on_website,125259,159.46 inches,185.38,True,59.32,16.79,-142.85,-240.81
1089,Master Lock,5340-00-292-0896,575DPF,False,B000EUJHKA,home_improvement_display_on_website,167857,14.12 inches,7.82,True,14.54,7.72,-1.0,-6.88
1090,Master Lock,5340-00-292-0902,575DPF,False,B000EUJHKA,home_improvement_display_on_website,167857,14.12 inches,255.11,True,14.54,7.72,-248.29,-1707.63
1091,Master Lock,5340-00-292-0904,575DPF,False,B000EUJHKA,home_improvement_display_on_website,167857,14.12 inches,561.33,True,14.54,7.72,-554.51,-3813.69
1092,Master Lock,5340-00-292-0906,575DPF,False,B000EUJHKA,home_improvement_display_on_website,167857,14.12 inches,921.61,True,14.54,7.72,-914.79,-6291.54
1093,Master Lock,5340-00-406-6496,6231NKA-4,False,B004MJK6JU,home_improvement_display_on_website,127739,157.01 inches,1120.36,True,114.78,26.85,-1032.43,-899.49
1094,Master Lock,5340-00-409-3246,37KA,False,B001QK1X5O,home_improvement_display_on_website,72465,11.15 inches,559.92,True,16.47,8.01,-551.46,-3348.27
1095,Master Lock,5340-00-409-3247,37KA,False,B001QK1X5O,home_improvement_display_on_website,72465,11.15 inches,1578.59,True,16.47,8.01,-1570.13,-9533.27
1096,Master Lock,5340-00-421-9382,,,,,,,774.48,True,,,,
1097,Master Lock,5340-00-514-2782,1921D,False,B08QQ5DGKQ,home_improvement_display_on_website,187956,59.16 inches,4.93,True,23.9,10.29,8.68,36.32
1098,Master Lock,5340-00-682-1505,150D,False,B00004SQL8,home_improvement_display_on_website,83981,10.91 inches,83.3,True,9.88,5.11,-78.53,-794.84
1099,Master Lock,5340-00-682-1506,150D,False,B00004SQL8,home_improvement_display_on_website,83981,10.91 inches,1596.09,True,9.88,5.11,-1591.32,-16106.48
1100,Master Lock,5340-00-682-1508,5340-00-682-1508,True,B07SHFH755,home_improvement_display_on_website,2662913,,14.67,True,299.6,no offers,no offers,no offers
1101,Master Lock,5340-00-682-1645,6231NKA-4,False,B004MJK6JU,home_improvement_display_on_website,127739,157.01 inches,14.13,True,114.78,26.85,73.8,64.3
1102,Master Lock,5340-00-838-5266,5SSTHC,False,B01I3D3YUI,home_improvement_display_on_website,202107,41.61 inches,160.01,True,29.54,11.42,-141.89,-480.33
1103,Master Lock,5340-00-838-5267,575DPF,False,B000EUJHKA,home_improvement_display_on_website,167857,14.12 inches,313.46,True,14.54,7.72,-306.64,-2108.94
1104,Master Lock,5340-00-838-5268,8195DLW,False,B00194D59O,sports_display_on_website,886016,131.58 inches,470.18,True,22.0,12.13,-460.31,-2092.32
1105,Master Lock,5340-00-838-5275,575DPF,False,B000EUJHKA,home_improvement_display_on_website,167857,14.12 inches,1567.3,True,14.54,7.72,-1560.48,-10732.32
1106,Master Lock,5340-00-838-6986,575DPF,False,B000EUJHKA,home_improvement_display_on_website,167857,14.12 inches,626.92,True,14.54,7.72,-620.1,-4264.79
1107,Master Lock,5340-00-838-6987,575DPF,False,B000EUJHKA,home_improvement_display_on_website,167857,14.12 inches,783.65,True,14.54,7.72,-776.83,-5342.71
1108,Master Lock,5340-00-912-2364,1KALF-2126,False,B07BG9S13G,home_improvement_display_on_website,234242,14.07 inches,9.81,True,135.85,25.92,100.12,73.7
1109,Master Lock,5340-00-912-4089,37KA,False,B001QK1X5O,home_improvement_display_on_website,72465,11.15 inches,98.98,True,16.47,8.01,-90.52,-549.61
1110,Master Lock,5340-01-004-5180,,,,,,,16.29,True,,,,
1111,Master Lock,5340-01-021-2619,1921D,False,B08QQ5DGKQ,home_improvement_display_on_website,187956,59.16 inches,5.81,True,23.9,10.29,7.8,32.64
1112,Master Lock,5340-01-050-7059,,,,,,,83.3,True,,,,
1113,Master Lock,5340-01-119-3981,1KA-2001,False,B0051V3Z78,home_improvement_display_on_website,355616,6.05 inches,14.3,True,16.2,7.97,-6.07,-37.47
1114,Master Lock,5340-01-151-4203,1KA-2001,False,B0051V3Z78,home_improvement_display_on_website,355616,6.05 inches,378.97,True,16.2,7.97,-370.74,-2288.52
1115,Master Lock,5340-01-178-5983,,,,,,,269.57,True,,,,
1116,Master Lock,5340-01-196-3056,,,,,,,4.6,True,,,,
1117,Master Lock,5340-01-234-7726,576DLHPF,False,B000BDB4JW,home_improvement_display_on_website,131447,14.2 inches,7.42,True,17.08,8.1,1.56,9.13
1118,Master Lock,5340-01-269-9345,1KA-2001,False,B0051V3Z78,home_improvement_display_on_website,355616,6.05 inches,88.89,True,16.2,7.97,-80.66,-497.9
1119,Master Lock,5340-01-346-4611,1KA,False,B000FP8IWC,home_improvement_display_on_website,774357,6804 inches,15.5,True,21.81,35.16,-28.85,-132.28
1120,Master Lock,5340-01-346-4612,,,,,,,12.08,True,,,,
1121,Master Lock,5340-01-408-8434,,,,,,,12.78,True,,,,
1122,Master Lock,5340-01-408-8450,4680DNKL,False,B018DZI0QE,home_improvement_display_on_website,1672453,25.37 inches,16.35,False,12.84,7.09,-10.6,-82.55
1123,Master Lock,5340-01-408-8452,,,,,,,131.78,False,,,,
1124,Master Lock,5340-01-437-0625,576DLHPF,False,B000BDB4JW,home_improvement_display_on_website,131447,14.2 inches,78.88,True,17.08,8.1,-69.9,-409.25
1125,Master Lock,5340-01-437-0627,6327NKA-4,False,B007Q1QBJA,home_improvement_display_on_website,534127,,474.22,True,153.72,no offers,no offers,no offers
1126,Master Lock,5340-01-437-0630,,,,,,,120.28,True,,,,
1127,Master Lock,5340-01-468-5390,,,,,,,21.99,True,,,,
1128,Master Lock,5340-01-484-8654,,Not Listed,B07B8XCP9N,home_improvement_display_on_website,571793,,52.72,True,22.95,no offers,no offers,no offers
1129,Master Lock,5340-01-509-7800,576DLHPF,False,B000BDB4JW,home_improvement_display_on_website,131447,14.2 inches,11.1,True,17.08,8.1,-2.12,-12.41
1130,Master Lock,5400D,5400D,True,B07Z2CYV35,home_improvement_display_on_website,1715556,,27.95,True,176.32,no offers,no offers,no offers
1131,Master Lock,5400DHC,5423EURD,False,B07YYSQ4V9,home_improvement_display_on_website,427233,81.36 inches,27.95,True,45.24,13.78,3.51,7.76
1132,Master Lock,5400EC,5400EC,True,B0002YP1VC,office_product_display_on_website,640,88.37 inches,29.63,True,29.9,11.19,-10.92,-36.52
1133,Master Lock,5400LZ3,3D,False,B00004SQKO,home_improvement_display_on_website,5655,17.57 inches,35.01,True,9.18,5.69,-31.52,-343.36
1134,Master Lock,5401D,5401D,True,B085Y7VV9T,home_improvement_display_on_website,199991,185.62 inches,26.21,True,59.98,16.6,17.17,28.63
1135,Master Lock,5401DHC,6271N,False,B0023U1LE4,home_improvement_display_on_website,164014,24.98 inches,26.21,True,33.82,12.06,-4.45,-13.16
1136,Master Lock,5401EC,5401D,False,B0002YP1UI,office_product_display_on_website,4759,92.37 inches,27.78,True,28.12,10.92,-10.58,-37.62
